author,published_at,updated_at,like_count,text,video_id
@pejuangkaryawan,2020-10-25T09:15:27Z,2020-10-25T09:15:27Z,0,"RAHASIA CEPAT MENDAPATKAN PEKERJAAN | The Power Of orang dalam
https://www.youtube.com/watch?v=pdUIE9moxyo

AUTO GAGAL!!! Terlalu minder | Interview lOWONGAN KERJA Posisi OB | KONTRAKTOR |
https://www.youtube.com/watch?v=yplle15xOyw&t=13s

GOLONGAN ORANG RAJIN | Interview Lowongan kerja posisi OB | KONTRAKTOR
https://www.youtube.com/watch?v=QKxr4vf6zws

Walaupun lancar tapi tidak masuk kriteria | interview LOWONGAN KERJA Staff acconting | kontraktor
https://www.youtube.com/watch?v=WYjUgVmdqGk&t=788s

Sering interview tapi masih grogi | interview staff admin | guswatun hasanah
https://www.youtube.com/watch?v=a2ADXmd8Xhc&t=11s

Nyari kerja kok malah suruh bayar!! | interview LOWONGAN KERJA STAFF ADMIN | KONTRAKTOR
https://www.youtube.com/watch?v=mChZKFaNLBU&t=292s

ORANG SANTUY | Interview Lowongan kerja Posisi OB | KONTRAKTOR
https://www.youtube.com/watch?v=bH9UMxPjV2Q

Lemah lembut | Interview Calon karyawan | Lowongan Staff Administrasi
https://www.youtube.com/watch?v=WPa9-EAJ5Uk&t=294s


Suara mas nya pelan sekali | Interview Lowongan kerja Drafter | KONTRAKTOR HVAC
https://www.youtube.com/watch?v=RRWVoqhPgmQ

Wong Salatiga | interview Lowongan kerja Posisi DRAFTER | KONTRAKTOR
https://www.youtube.com/watch?v=BdNvkyGsYqI&t=523s


Lowongan Admin | Interview calon karyawan untuk posisi pekerjaan Admin | Kontraktor
https://www.youtube.com/watch?v=4-GF68mHGLI&t=383s",AgKEvHfdUpQ
@pelajarabadi7104,2020-10-21T12:37:39Z,2020-10-21T12:37:39Z,1,"Punten. CNBC salah.
11:22 - 11:43. Ciptaker_5_okt, Pasal 156 ayat (1) ""...pengusaha wajib membayar uang pesangangon dan/atau uang penghargaan masa kerja dan uang penggantian hak yang seharusnya diterima"".",AgKEvHfdUpQ
@pelajarabadi7104,2020-10-21T12:30:43Z,2020-10-21T12:30:43Z,5,"Punten. CNBC salah.
11:01 - 11:19 Sesuai Ciptaker_5_okt, Pasal156, 4.h. Masa kerja 24tahun berhak 10bulan upah, bukan 8bulan seperti yang disampaikan oleh CNBC.",AgKEvHfdUpQ
@dariusamiri8272,2020-10-20T13:56:21Z,2020-10-20T13:56:21Z,0,"Bukannya sebaik-baik nya kepentingan rakyat...seharusnya tidak ada yang di rubah tapi turun dong (baik secara nominal maupun kualitas)

Opini saya...boleh mampir teman2 :

https://youtu.be/Ce35oM1Fzfc",AgKEvHfdUpQ
@herisusanto3570,2020-10-15T14:23:20Z,2020-10-15T14:23:20Z,0,klo org dh ada rasa kebencian ..di jelasin pun tetap gk paham..tambah makin benci..gk kan pernah paham...,AgKEvHfdUpQ
@davinchoalvarezel3230,2020-10-15T09:52:17Z,2020-10-15T09:52:17Z,0,yg demo anarkis kena nasi bungkus dan hoax...ada udang di balik batu,AgKEvHfdUpQ
@kthisgod,2020-10-15T09:16:35Z,2020-10-15T09:16:35Z,0,HADEHH GUE KESINI KARENA TUGAS MATKUL GUE MAU NANGIS AJA,AgKEvHfdUpQ
@riaapriliandini9935,2020-10-14T21:37:42Z,2020-10-14T21:37:42Z,0,"Mantap mba nya, pascol mana suara nya awokwowkwowkwk",AgKEvHfdUpQ
@mandoank1674,2020-10-14T01:21:06Z,2020-10-14T01:21:06Z,0,"Siap2 d usia 25-30 eh kontrk abis.  
Bingung dah nyari krj umur udah tua.  Lowngn krj ga memenuhi sarat",AgKEvHfdUpQ
@qassanjazz,2020-10-13T18:47:58Z,2020-10-13T18:47:58Z,0,Masalah UUD Jangan tertipu ke dua kali ya......,AgKEvHfdUpQ
@sigitpurnomo1294,2020-10-13T18:13:29Z,2020-10-13T18:13:29Z,1,Yang demo klau liat brita ini mlongo 😂😂😂,AgKEvHfdUpQ
@trimeifitras.1902,2020-10-13T05:37:19Z,2020-10-13T05:37:19Z,2,"6:23 tulisannya ""Istirahat mingguan 1 hari untuk 6 hari kerja / minggu "", tapi kalo ak baca d draf RUU yg 1035 hal. d hal 445 di pasal 77 no 2, ada 2 pilihan :
a.  7 (tujuh) jam 1 (satu) hari dan 40 (empat puluh) jam 1 (satu) minggu untuk 6 (enam) hari kerja dalam 1 (satu) minggu; atau 
b.  8 (delapan) jam 1 (satu) hari dan 40 (empat puluh) jam 1 (satu) minggu untuk 5 (lima) hari kerja dalam 1 (satu) minggu. 

apa saya yg salah nerjemahin ya? Heran",AgKEvHfdUpQ
@imghochannel1405,2020-10-13T00:50:48Z,2020-10-13T00:50:48Z,0,"grusah grusuh tanpa tau detailnya cm modal ikut""an..
masak sih mahasiswa yg demo..
kok gw g yakin ya.. kan mahasiswa org pinter dan terpelajar 😅
ya kecuali kalo org....🤣",AgKEvHfdUpQ
@sidikaribowo7686,2020-10-12T12:01:48Z,2020-10-12T12:01:48Z,0,"undang-undang prakerja iin belum dijalankan ,jadi belum terlihat baik dan buruknya kok sudah geger ,Nanti kalau terbukti menguntungkan sepihak baru didemo.,Sekarang biarlah pemerintah membuktikan undang-undang itu baik untuk kemajuan bangsa Indonesia.",AgKEvHfdUpQ
@jumranbahar6059,2020-10-12T09:02:39Z,2020-10-12T09:02:39Z,0,Kalau ga berubah kenapa ada pengesahan tengah malam,AgKEvHfdUpQ
@chandrawijaya2711,2020-10-12T07:57:42Z,2020-10-12T07:57:42Z,0,"Baik setelah dan sebelum berlakunya uu itu ttp aja gak ada satupun perusahaan yg benar menjalankam dan gak ada satupun pemerintah yg ngawasi. Yg ada setiap tahun begitu ktanya orang depnaker dtang ke perusahaan tetiba jumpa hrd terus bawa maplom udah senyap. Knpa gak ada yg lapor karna masih butuh kerjaan. Dan cari kerja itu sulit. Yg ada uu korupsi yg harut di perkuat agar birokrasinya betul"" kerja. Perusahaan pun cape diperas birokrasi. Yg seharusnya dana buat sejahterakan pekerja ini malah rutin siram petugas",AgKEvHfdUpQ
@rikitakanashi5217,2020-10-12T07:02:44Z,2020-10-12T07:02:44Z,0,"Ga ada karyawan tetap Dikira hidup cuman 5 tahun , ujung2 nya kita kerja serabutan karna kita kalah sama calo2 / yayasan , buat yang mau nikah pasti mikir 2x apa bisa ga nafkahin istri kayak gw 😂",AgKEvHfdUpQ
@madhansiregar,2020-10-11T20:32:36Z,2020-10-11T20:32:36Z,1,"jika cuti tahunan tidak diambil  11:19 uang penggantian hak tidak diberikan !! asli menguntungkan perusahaan
ini kah yang di maksud menguntungkan buruh?? suka2 kalian buat peraturan !! sedang keuntungan sebuah perusahaan belum tentu hak seorang karyawan !! taik kali kerja DPR gak pake nurani",AgKEvHfdUpQ
@robertmuas1067,2020-10-11T20:17:48Z,2020-10-11T20:17:48Z,0,Beritanya juga hoax semua,AgKEvHfdUpQ
@bendoel123,2020-10-11T18:02:03Z,2020-10-11T18:02:03Z,0,"Kinerja DPR ""Membuat aturan s'enaknya sendiri, suka tidur""
Kinerja Buruh pabrik ""Dibawah kepemimpinan serikat bkn perusahaan, Kang demo, kang rakus naikin upah sampe 100jt, kang ngambek, kang teriak rakyat kecil pdhl gaji gede motor moge, rokok psti vape""

Buruh harian ""kang sabar semua ada jalan""
Pengangguran ""kang nyari calo masuk pabrik""",AgKEvHfdUpQ
@ferdyashendrika2036,2020-10-11T17:42:13Z,2020-10-11T17:42:13Z,0,Mbak alamatnya mana???  Saya mau ajak orgtua saya lamar mbaknya...,AgKEvHfdUpQ
@rzl8115,2020-10-11T15:30:07Z,2020-10-11T15:30:07Z,0,"Gk habis pikir kalau pengusaha berkesepakatan dengan pekerjannya . 
Ya moga aja pengusahaannya baikk. Kalau tidak?
Apakah pekerja bisa sejahtera . 
Dengan ruu yang penuh denganKesepakatan pengusha dan pekerja",AgKEvHfdUpQ
@ayuita2165,2020-10-11T14:29:38Z,2020-10-11T14:31:44Z,0,Karyawan kontrak 10thn tdk dpt kompensasi apapun di UU skrg...sebelum ada  dpt kompensasi setelah di robah dpt angin ucapan doank ketika kontrak tdk di perpanjang.,AgKEvHfdUpQ
@exewarbempkontol5914,2020-10-11T13:47:39Z,2020-10-11T13:47:39Z,1,Hapuskan hoax pintar dalam berpikir mahasiswa,AgKEvHfdUpQ
@trendinghariinisharesubcri97,2020-10-11T05:17:18Z,2020-10-11T05:17:18Z,0,"Jangan kan peraturan yg banyak 900 halaman
Peraturan yang jelas jelas ""dilarang buang sampah di sini""
Eh bawah nya ada tumpukan plastik sampah..
Yang di benerin tuh bukan soal upah..
Tapi soal pendidikan lu... lu pada..",AgKEvHfdUpQ
@woworrudy835,2020-10-11T05:00:51Z,2020-10-11T05:00:51Z,0,"UNDANG UNDANG CIPTA KERJA PUTUS MATA RANTAI BIROKRAT KORUP

Pakar Hukum dari Universitas Padjajaran (Unpad), Prof Romli Atmasasmita, mengapresiasi langkah pemerintah dalam memutus mata rantai korupsi birokrasi lewat Undang-undang Cipta Kerja (UU Cipta Kerja).

""Saya apresiasi upaya pemerintah yang telah berani menembus tembok tebal governmental corruption dengan memutus mata rantai mafioso dan birokrat korup,"" ujar Romli dalam keterangannya.

Romli menganggap kekhawatiran UU Cipta Kerja akan menyengsarakan rakyat sangat absurd, tidak memiliki justifikasi filosofis, yuridis, dan sosiologis.

Menurut Romly, UU Cipta Kerja dibentuk merujuk pada pengalaman buruk masa lalu sejak orde baru yang masih terjadi sampai saat ini, yaitu korupsi, maladministrasi, abuse of power dan suap, serta mafia-mafia di berbagai sektor.

""Selain itu, UU Cipta Kerja juga menghilangkan ego sektoral yang selama 75 pemerintahan berdiri, telah menghambat efisiensi administrasi,"" paparnya.

Oleh pihak yang kontra UU",AgKEvHfdUpQ
@ariswiyoko5514,2020-10-11T03:22:56Z,2020-10-11T03:22:56Z,0,Dro ayo ke vietnam saja disana ngasih gaji lebih murah SDM bnyk .indonesia dikit2 demo kacau...pindahin ja pabrik2 kita.,AgKEvHfdUpQ
@wahyubejowahyu243,2020-10-11T03:06:52Z,2020-10-11T03:06:52Z,0,"makanya kalok mau makmur jngn jadi buruh se umur hidup, wirausaha dan buka lapangn kerja baru 👍👍👍👍",AgKEvHfdUpQ
@margarethaelisiana,2020-10-11T01:03:32Z,2020-10-11T01:03:32Z,0,Tetap namanya aturan / rangka aturan harus tertulis jelas dan dipublikasikan sebelum pengesahan. Aturan hukum harus tertulis semua di undang-undang agar kuat kekuatan hukumnya. Aneh-aneh bae. Kalau ga tertulis malah bisa dilanggar. Right?,AgKEvHfdUpQ
@mahdiabdurahman7257,2020-10-10T23:31:34Z,2020-10-10T23:31:34Z,0,Jangan berikan suara anda kepada partai yang mendukung dan mensahkan  UU omnibuslaw UU ciptaker,AgKEvHfdUpQ
@heryyusuf3336,2020-10-10T23:30:04Z,2020-10-10T23:30:04Z,0,"krn malas baca,,, sehingga mudah terpengaruh berita hoax",AgKEvHfdUpQ
@ART99-e6d,2020-10-10T19:00:43Z,2020-10-10T19:00:43Z,0,coba dari awal di sosialisasikan pasti gak ada demo (mungkin).,AgKEvHfdUpQ
@4alio676,2020-10-10T16:25:27Z,2020-10-10T16:25:27Z,0,https://wow.tribunnews.com/2017/05/02/miris-mencekik-nurani-tersebar-meme-presiden-serikat-buruh-yang-diduga-makan-uang-organisasi,AgKEvHfdUpQ
@arbadhuhatamayusuf9063,2020-10-10T15:57:11Z,2020-10-10T15:57:11Z,0,"Galfokk gwww, mbak🙊🙊",AgKEvHfdUpQ
@feryherianto7910,2020-10-10T15:40:43Z,2020-10-10T15:40:43Z,0,"Kenapa baru sekarang penjelasan ini dijelaskan, kenapa tidak kemarin kemarin penjelasan ini diberitakan.",AgKEvHfdUpQ
@angyoan,2020-10-10T15:40:38Z,2020-10-10T15:40:38Z,0,Kalau mau Indonesia ada perubahan untuk maju tiru negara China hajar habis koruptor jangan dikasih kesempatan,AgKEvHfdUpQ
@hasansugibit182,2020-10-10T15:31:05Z,2020-10-10T15:31:05Z,0,"Draft final 5 Oktober mana Pak JAE? Selama ini yang disahkan apa pak Jae?
TERE LIYE pos
https://www.facebook.com/175057005878209/posts/3603414499709092/?app=fbl",AgKEvHfdUpQ
@platr870,2020-10-10T15:19:40Z,2020-10-10T15:19:40Z,0,Belum ada turunannya tp kog sdh disahkan sedangkan yg sdh tertulis di uu sblmnya penguasaha byk yg melanggar seperti kerja kontrak yg adh lbh dr 3 thn byk yg blm dipermanenkan..,AgKEvHfdUpQ
@stevensilalahi5299,2020-10-10T15:10:59Z,2020-10-10T15:10:59Z,0,Harus nya buruh dan tenaga kontrak senang.. lihat tuh.. pkwt harus dikasih uang kompensasi ...,AgKEvHfdUpQ
@donnyanjasmara,2020-10-10T15:00:36Z,2020-10-10T15:00:36Z,0,"maaf sebelumnya, kalau program kb itu berjalan baik 99 % , maka tidak akan ada ledakan penduduk yg menjadi essensi dasar lahirnya bibit buruh , dan jngn bersifat konsumtif , hanya sandang pangan papan aja cukup.",AgKEvHfdUpQ
